Text,Entities
"""The thoracic computed tomography (CT) scan revealed several pulmonary nodules (located mainly in the lower lobes with a peripheral distribution) and significant mediastinal lymphadenopathy.""",pulmonary nodules : (Finding); mediastinal lymphadenopathy : (Finding); CT scan : (Procedure)
"""Given the possibility of a lung carcinoma, the imaging was finalized, and a thoracic CT scan was conducted, revealing a sizable necrotic lesion of 7 cm in the left upper lobe with associated atelectasis, with no other significant findings.""",necrotic lesion : (Finding); atelectasis : (Finding); thoracic CT scan : (Procedure)
"""The chest radiograph demonstrated findings consistent with left lower lobe atelectasis in conjunction with an adjacent pleural effusion.""",left lower lobe atelectasis : (Finding); pleural effusion : (Finding); chest radiograph : (Procedure)
"""The chest computed tomography (CT) scan revealed several pulmonary nodules (located in the lower lobes with a peripheral distribution) along with hilar lymphadenopathy.""","""Pulmonary nodules: (Finding); CT scan: (Procedure)"";"
"""A computed tomography (CT) scan of the thorax was performed due to concerns of a lung mass, revealing an irregular lesion of 6 cm with associated atelectasis in the left lower lobe and no significant mediastinal lymphadenopathy.""","""Atelectasis: (Finding); CT scan: (Procedure)"";"
"""The imaging study, a chest X-ray, demonstrated findings suggestive of left upper lobe atelectasis, complicated by a small pleural effusion.""","""Atelectasis: (Finding); X-ray: (Procedure)"";"
"""The pulmonary CT scan illustrated the presence of multiple small nodules scattered throughout the right lung fields and mild mediastinal enlargement.""","""Pulmonary nodules: (Finding); CT scan: (Procedure)"";"
"""The chest computed tomography (CT) scan revealed several pulmonary nodules located in the lower lobes and evidence of atelectasis in the right lung.""","""Pulmonary nodules"" : (Finding); ""Atelectasis"" : (Finding); ""CT scan"" : (Procedure); ""lungs"" : (Body Structure)"
"""Chest radiography displayed a picture consistent with left lower lobe atelectasis associated with a contralateral pleural effusion.""","""Pulmonary nodules : (Finding); lungs : (Body Structure); CT scan : (Procedure); atelectasis : (Finding); lungs : (Body Structure); mediastinal adenopathy : (Finding); lymphadenopathy : (Finding); lungs : (Body Structure); tumor : (Finding); right lobe : (Body Structure); atelectasis : (Finding); segment : (Body Structure); chest radiography : (Procedure); left lower lobe : (Body Structure); atelectasis : (Finding); pleural effusion : (Finding); contralateral : (Body Structure)."""
"""The chest computed tomography (CT) scan revealed bilateral pulmonary nodules (larger lesions noted in the lower lobes) and noted signs of atelectasis.""","""Pulmonary nodules"" : (Finding); ""Atelectasis"" : (Finding); ""CT scan"" : (Procedure); ""lungs"" : (Body Structure)"
