Text,Entities
"In addition to increased serum creatinine levels, the patient exhibited normal glomerular filtration rate where ""increased serum creatinine levels"" is (Finding) and ""increased"" a (Severity Qualifier) and ""serum creatinine levels"" a (Substance); ""normal glomerular filtration rate"" a (Finding) and ""normal"" a (Severity Qualifier).",increased serum creatinine levels : (Finding); increased : (Severity Qualifier); serum creatinine levels : (Substance); normal glomerular filtration rate : (Finding); normal : (Severity Qualifier)
"In addition to elevated creatinine levels, the patient exhibited normal liver function tests.",elevated creatinine levels : (Finding); elevated : (Severity Qualifier); creatinine levels : (Substance); normal liver function tests : (Finding); normal : (Severity Qualifier)
A 45-year-old woman presented to the emergency department at the beginning of 2021 due to an increase in serum potassium (K) to 5.8 mEq/L.,increase in serum potassium : (Finding); increase : (Severity Qualifier); serum potassium : (Substance)
"Laboratory tests indicated a rise in bilirubin levels to 2.5 mg/dL, while all other values remained normal.",rise in bilirubin levels : (Finding); rise : (Severity Qualifier); bilirubin levels : (Substance); normal : (Severity Qualifier)
The patient had elevated blood glucose levels but demonstrated normal insulin sensitivity.,elevated blood glucose levels : (Finding); elevated : (Severity Qualifier); blood glucose levels : (Substance); normal insulin sensitivity : (Finding); normal : (Severity Qualifier)
"Following the assessment, the 60-year-old male was noted to have elevated blood pressure readings of 150/95 mmHg.",elevated blood pressure readings : (Finding); elevated : (Severity Qualifier); blood pressure readings : (Substance)
"""In addition to increased serum creatinine levels, the patient exhibited normal liver function tests where 'increased serum creatinine levels' is (Finding) and 'increased' a (Severity Qualifier) and 'serum creatinine levels' a (Substance); 'normal liver function tests' a (Finding) and 'normal' a (Severity Qualifier)""",increased serum creatinine levels : (Finding); increased : (Severity Qualifier); serum creatinine levels : (Substance); normal liver function tests : (Finding); normal : (Severity Qualifier)
"In addition to increased serum creatinine levels, the patient exhibited normal urea levels.",increased serum creatinine levels : (Finding); increased : (Severity Qualifier); serum creatinine levels : (Substance); normal urea levels : (Finding); normal : (Severity Qualifier)
"The patient exhibited increased serum bilirubin levels alongside normal urea values, where ""increased serum bilirubin levels"" is (Finding) and ""increased"" a (Severity Qualifier) and ""serum bilirubin levels"" a (Substance); ""normal urea values"" a (Finding) and ""normal"" a (Severity Qualifier).",increased serum bilirubin levels : (Finding); increased : (Severity Qualifier); serum bilirubin levels : (Substance); normal urea values : (Finding); normal : (Severity Qualifier)
"""In addition to high serum creatinine levels, the patient exhibited normal urine output where 'high serum creatinine levels' is (Finding) and 'high' a (Severity Qualifier) and 'serum creatinine levels' a (Substance); 'normal urine output' a (Finding) and 'normal' a (Severity Qualifier)""",high serum creatinine levels : (Finding); high : (Severity Qualifier); serum creatinine levels : (Substance); normal urine output : (Finding); normal : (Severity Qualifier)
"In addition to elevated serum creatinine levels, the patient exhibited normal bilirubin levels where ""elevated serum creatinine levels"" is (Finding) and ""elevated"" a (Severity Qualifier) and ""serum creatinine levels"" a (Substance); ""normal bilirubin levels"" a (Finding) and ""normal"" a (Severity Qualifier).",elevated serum creatinine levels : (Finding); elevated : (Severity Qualifier); serum creatinine levels : (Substance); normal bilirubin levels : (Finding); normal : (Severity Qualifier)
"""The 45-year-old woman presented to the clinic with increased levels of serum urea nitrogen (BUN) at 30 mg/dl."" ""Laboratory results indicated a BUN level of 25 mg/dL, while other blood parameters remained stable."" ""Recent tests demonstrated a decline in kidney function, reflected by plasma urea nitrogen levels of 50 mg/dl; creatinine 3.0 mg/dl, and elevated liver enzymes, along with a significant drop in prothrombin time.""","""increased levels of serum urea nitrogen"" : (Finding); ""increased"" : (Severity Qualifier); ""serum urea nitrogen"" : (Substance); ""BUN level of 25 mg/dL"" : (Finding); ""stable"" : (Severity Qualifier); ""decline in kidney function"" : (Finding); ""plasma urea nitrogen levels of 50 mg/dl"" : (Finding); ""creatinine 3.0 mg/dl"" : (Finding); ""elevated liver enzymes"" : (Finding); ""significant drop in prothrombin time"" : (Finding)"
"In addition to increased serum creatinine levels, the patient exhibited abnormal glomerular filtration rate where ""increased serum creatinine levels"" is (Finding) and ""increased"" a (Severity Qualifier) and ""serum creatinine levels"" a (Substance); ""abnormal glomerular filtration rate"" a (Finding) and ""abnormal"" a (Severity Qualifier)",increased serum creatinine levels : (Finding); increased : (Severity Qualifier); serum creatinine levels : (Substance); abnormal glomerular filtration rate : (Finding); abnormal : (Severity Qualifier)
"The patient exhibited high serum bilirubin levels along with normal liver function tests where ""high serum bilirubin levels"" is (Finding) and ""high"" a (Severity Qualifier) and ""serum bilirubin levels"" a (Substance); ""normal liver function tests"" a (Finding) and ""normal"" a (Severity Qualifier).",high serum bilirubin levels : (Finding); high : (Severity Qualifier); serum bilirubin levels : (Substance); normal liver function tests : (Finding); normal : (Severity Qualifier)
